type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2000,11223.746007
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2001,12613.643304
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2002,13943.979045
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2003,14721.28879
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2004,15611.72042
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2005,16669.171935
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2006,17538.856592
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2007,19273.364123
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2008,20890.282381
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2009,20855.578858
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2010,20998.191768
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2011,21390.137292
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2012,20886.298433
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2013,20782.399438
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2014,21029.65685
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2015,21383.106742
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2016,22263.313607
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2017,23333.025941
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2018,24835.462381
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2019,26413.84712
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2020,27395.254154
T,T1300,SI,SI,0,B,B6N,_Z,XDC,2021,29507.226668
T,T1300,SI,SI,0,C,D1,_Z,XDC,2000,9587.163749
T,T1300,SI,SI,0,C,D1,_Z,XDC,2001,10813.67015
T,T1300,SI,SI,0,C,D1,_Z,XDC,2002,11876.196379
T,T1300,SI,SI,0,C,D1,_Z,XDC,2003,12797.187558
T,T1300,SI,SI,0,C,D1,_Z,XDC,2004,13854.75484
T,T1300,SI,SI,0,C,D1,_Z,XDC,2005,14640.884208
T,T1300,SI,SI,0,C,D1,_Z,XDC,2006,15646.5635
T,T1300,SI,SI,0,C,D1,_Z,XDC,2007,17140.791705
T,T1300,SI,SI,0,C,D1,_Z,XDC,2008,18843.933428
T,T1300,SI,SI,0,C,D1,_Z,XDC,2009,18767.320762
T,T1300,SI,SI,0,C,D1,_Z,XDC,2010,19025.458679
T,T1300,SI,SI,0,C,D1,_Z,XDC,2011,18947.970929
T,T1300,SI,SI,0,C,D1,_Z,XDC,2012,18553.607016
T,T1300,SI,SI,0,C,D1,_Z,XDC,2013,18173.001968
T,T1300,SI,SI,0,C,D1,_Z,XDC,2014,18527.587872
T,T1300,SI,SI,0,C,D1,_Z,XDC,2015,19111.42267
T,T1300,SI,SI,0,C,D1,_Z,XDC,2016,20188.3198
T,T1300,SI,SI,0,C,D1,_Z,XDC,2017,21482.240601
T,T1300,SI,SI,0,C,D1,_Z,XDC,2018,23131.073318
T,T1300,SI,SI,0,C,D1,_Z,XDC,2019,24912.504089
T,T1300,SI,SI,0,C,D1,_Z,XDC,2020,25533.301276
T,T1300,SI,SI,0,C,D1,_Z,XDC,2021,27891.329564
T,T1300,SI,SI,0,C,D4,_Z,XDC,2000,585.158082
T,T1300,SI,SI,0,C,D4,_Z,XDC,2001,701.784572
T,T1300,SI,SI,0,C,D4,_Z,XDC,2002,804.739125
T,T1300,SI,SI,0,C,D4,_Z,XDC,2003,806.569025
T,T1300,SI,SI,0,C,D4,_Z,XDC,2004,715.036211
T,T1300,SI,SI,0,C,D4,_Z,XDC,2005,685.667202
T,T1300,SI,SI,0,C,D4,_Z,XDC,2006,678.61801
T,T1300,SI,SI,0,C,D4,_Z,XDC,2007,931.058766
T,T1300,SI,SI,0,C,D4,_Z,XDC,2008,1140.246355
T,T1300,SI,SI,0,C,D4,_Z,XDC,2009,873.032318
T,T1300,SI,SI,0,C,D4,_Z,XDC,2010,819.898194
T,T1300,SI,SI,0,C,D4,_Z,XDC,2011,923.226825
T,T1300,SI,SI,0,C,D4,_Z,XDC,2012,901.696642
T,T1300,SI,SI,0,C,D4,_Z,XDC,2013,825.297958
T,T1300,SI,SI,0,C,D4,_Z,XDC,2014,858.058569
T,T1300,SI,SI,0,C,D4,_Z,XDC,2015,744.940849
T,T1300,SI,SI,0,C,D4,_Z,XDC,2016,643.894959
T,T1300,SI,SI,0,C,D4,_Z,XDC,2017,646.90871
T,T1300,SI,SI,0,C,D4,_Z,XDC,2018,671.237272
T,T1300,SI,SI,0,C,D4,_Z,XDC,2019,734.661565
T,T1300,SI,SI,0,C,D4,_Z,XDC,2020,634.622237
T,T1300,SI,SI,0,C,D4,_Z,XDC,2021,739.816529
T,T1300,SI,SI,0,C,D62,_Z,XDC,2000,3344.600466
T,T1300,SI,SI,0,C,D62,_Z,XDC,2001,3729.230053
T,T1300,SI,SI,0,C,D62,_Z,XDC,2002,4168.918508
T,T1300,SI,SI,0,C,D62,_Z,XDC,2003,4517.942699
T,T1300,SI,SI,0,C,D62,_Z,XDC,2004,4794.104062
T,T1300,SI,SI,0,C,D62,_Z,XDC,2005,5054.758926
T,T1300,SI,SI,0,C,D62,_Z,XDC,2006,5276.527469
T,T1300,SI,SI,0,C,D62,_Z,XDC,2007,5557.933584
T,T1300,SI,SI,0,C,D62,_Z,XDC,2008,6138.634587
T,T1300,SI,SI,0,C,D62,_Z,XDC,2009,6483.132058
T,T1300,SI,SI,0,C,D62,_Z,XDC,2010,6767.046387
T,T1300,SI,SI,0,C,D62,_Z,XDC,2011,7205.939186
T,T1300,SI,SI,0,C,D62,_Z,XDC,2012,7206.253657
T,T1300,SI,SI,0,C,D62,_Z,XDC,2013,7059.012382
T,T1300,SI,SI,0,C,D62,_Z,XDC,2014,6988.515685
T,T1300,SI,SI,0,C,D62,_Z,XDC,2015,7067.616856
T,T1300,SI,SI,0,C,D62,_Z,XDC,2016,7073.435815
T,T1300,SI,SI,0,C,D62,_Z,XDC,2017,7330.825696
T,T1300,SI,SI,0,C,D62,_Z,XDC,2018,7576.581431
T,T1300,SI,SI,0,C,D62,_Z,XDC,2019,7924.081871
T,T1300,SI,SI,0,C,D62,_Z,XDC,2020,8718.994587
T,T1300,SI,SI,0,C,D62,_Z,XDC,2021,9147.183519
T,T1300,SI,SI,0,C,D7,_Z,XDC,2000,308.574613
T,T1300,SI,SI,0,C,D7,_Z,XDC,2001,464.714475
T,T1300,SI,SI,0,C,D7,_Z,XDC,2002,408.111645
T,T1300,SI,SI,0,C,D7,_Z,XDC,2003,409.780558
T,T1300,SI,SI,0,C,D7,_Z,XDC,2004,470.255624
T,T1300,SI,SI,0,C,D7,_Z,XDC,2005,537.639862
T,T1300,SI,SI,0,C,D7,_Z,XDC,2006,574.509001
T,T1300,SI,SI,0,C,D7,_Z,XDC,2007,527.822129
T,T1300,SI,SI,0,C,D7,_Z,XDC,2008,670.33344
T,T1300,SI,SI,0,C,D7,_Z,XDC,2009,641.358901
T,T1300,SI,SI,0,C,D7,_Z,XDC,2010,501.027654
T,T1300,SI,SI,0,C,D7,_Z,XDC,2011,525.66511
T,T1300,SI,SI,0,C,D7,_Z,XDC,2012,649.963684
T,T1300,SI,SI,0,C,D7,_Z,XDC,2013,530.06022
T,T1300,SI,SI,0,C,D7,_Z,XDC,2014,541.065747
T,T1300,SI,SI,0,C,D7,_Z,XDC,2015,460.712068
T,T1300,SI,SI,0,C,D7,_Z,XDC,2016,694.837867
T,T1300,SI,SI,0,C,D7,_Z,XDC,2017,558.294589
T,T1300,SI,SI,0,C,D7,_Z,XDC,2018,588.203073
T,T1300,SI,SI,0,C,D7,_Z,XDC,2019,628.64037
T,T1300,SI,SI,0,C,D7,_Z,XDC,2020,801.169563
T,T1300,SI,SI,0,C,D7,_Z,XDC,2021,916.855522
T,T1300,SI,SI,0,D,D4,_Z,XDC,2000,229.451656
T,T1300,SI,SI,0,D,D4,_Z,XDC,2001,252.563138
T,T1300,SI,SI,0,D,D4,_Z,XDC,2002,258.050668
T,T1300,SI,SI,0,D,D4,_Z,XDC,2003,246.551479
T,T1300,SI,SI,0,D,D4,_Z,XDC,2004,202.222028
T,T1300,SI,SI,0,D,D4,_Z,XDC,2005,216.112864
T,T1300,SI,SI,0,D,D4,_Z,XDC,2006,236.819467
T,T1300,SI,SI,0,D,D4,_Z,XDC,2007,394.418978
T,T1300,SI,SI,0,D,D4,_Z,XDC,2008,524.84842
T,T1300,SI,SI,0,D,D4,_Z,XDC,2009,373.32918
T,T1300,SI,SI,0,D,D4,_Z,XDC,2010,340.824498
T,T1300,SI,SI,0,D,D4,_Z,XDC,2011,398.73165
T,T1300,SI,SI,0,D,D4,_Z,XDC,2012,379.572893
T,T1300,SI,SI,0,D,D4,_Z,XDC,2013,327.291712
T,T1300,SI,SI,0,D,D4,_Z,XDC,2014,299.295152
T,T1300,SI,SI,0,D,D4,_Z,XDC,2015,215.039379
T,T1300,SI,SI,0,D,D4,_Z,XDC,2016,172.372155
T,T1300,SI,SI,0,D,D4,_Z,XDC,2017,156.037167
T,T1300,SI,SI,0,D,D4,_Z,XDC,2018,165.099226
T,T1300,SI,SI,0,D,D4,_Z,XDC,2019,176.327926
T,T1300,SI,SI,0,D,D4,_Z,XDC,2020,156.136383
T,T1300,SI,SI,0,D,D4,_Z,XDC,2021,166.309811
T,T1300,SI,SI,0,D,D5,_Z,XDC,2000,1151.063669
T,T1300,SI,SI,0,D,D5,_Z,XDC,2001,1307.323262
T,T1300,SI,SI,0,D,D5,_Z,XDC,2002,1448.451346
T,T1300,SI,SI,0,D,D5,_Z,XDC,2003,1573.971716
T,T1300,SI,SI,0,D,D5,_Z,XDC,2004,1708.601576
T,T1300,SI,SI,0,D,D5,_Z,XDC,2005,1709.829087
T,T1300,SI,SI,0,D,D5,_Z,XDC,2006,1917.002199
T,T1300,SI,SI,0,D,D5,_Z,XDC,2007,2058.020522
T,T1300,SI,SI,0,D,D5,_Z,XDC,2008,2395.652517
T,T1300,SI,SI,0,D,D5,_Z,XDC,2009,2287.036313
T,T1300,SI,SI,0,D,D5,_Z,XDC,2010,2249.900428
T,T1300,SI,SI,0,D,D5,_Z,XDC,2011,2286.167704
T,T1300,SI,SI,0,D,D5,_Z,XDC,2012,2294.626354
T,T1300,SI,SI,0,D,D5,_Z,XDC,2013,2131.516858
T,T1300,SI,SI,0,D,D5,_Z,XDC,2014,2195.138347
T,T1300,SI,SI,0,D,D5,_Z,XDC,2015,2274.79108
T,T1300,SI,SI,0,D,D5,_Z,XDC,2016,2425.744912
T,T1300,SI,SI,0,D,D5,_Z,XDC,2017,2501.418212
T,T1300,SI,SI,0,D,D5,_Z,XDC,2018,2786.594981
T,T1300,SI,SI,0,D,D5,_Z,XDC,2019,2885.232655
T,T1300,SI,SI,0,D,D5,_Z,XDC,2020,2807.905427
T,T1300,SI,SI,0,D,D5,_Z,XDC,2021,3181.364266
T,T1300,SI,SI,0,D,D61,_Z,XDC,2000,3073.705369
T,T1300,SI,SI,0,D,D61,_Z,XDC,2001,3473.812033
T,T1300,SI,SI,0,D,D61,_Z,XDC,2002,3906.357022
T,T1300,SI,SI,0,D,D61,_Z,XDC,2003,4249.105771
T,T1300,SI,SI,0,D,D61,_Z,XDC,2004,4659.970692
T,T1300,SI,SI,0,D,D61,_Z,XDC,2005,4916.066771
T,T1300,SI,SI,0,D,D61,_Z,XDC,2006,5215.78385
T,T1300,SI,SI,0,D,D61,_Z,XDC,2007,5647.734755
T,T1300,SI,SI,0,D,D61,_Z,XDC,2008,6193.754643
T,T1300,SI,SI,0,D,D61,_Z,XDC,2009,6320.880213
T,T1300,SI,SI,0,D,D61,_Z,XDC,2010,6445.902713
T,T1300,SI,SI,0,D,D61,_Z,XDC,2011,6487.111818
T,T1300,SI,SI,0,D,D61,_Z,XDC,2012,6454.842238
T,T1300,SI,SI,0,D,D61,_Z,XDC,2013,6316.938924
T,T1300,SI,SI,0,D,D61,_Z,XDC,2014,6442.015263
T,T1300,SI,SI,0,D,D61,_Z,XDC,2015,6681.109744
T,T1300,SI,SI,0,D,D61,_Z,XDC,2016,6909.164933
T,T1300,SI,SI,0,D,D61,_Z,XDC,2017,7313.209583
T,T1300,SI,SI,0,D,D61,_Z,XDC,2018,7846.54411
T,T1300,SI,SI,0,D,D61,_Z,XDC,2019,8419.823186
T,T1300,SI,SI,0,D,D61,_Z,XDC,2020,8807.443128
T,T1300,SI,SI,0,D,D61,_Z,XDC,2021,9545.198421
T,T1300,SI,SI,0,D,D7,_Z,XDC,2000,533.777781
T,T1300,SI,SI,0,D,D7,_Z,XDC,2001,640.367397
T,T1300,SI,SI,0,D,D7,_Z,XDC,2002,681.430887
T,T1300,SI,SI,0,D,D7,_Z,XDC,2003,721.048993
T,T1300,SI,SI,0,D,D7,_Z,XDC,2004,783.400494
T,T1300,SI,SI,0,D,D7,_Z,XDC,2005,785.787441
T,T1300,SI,SI,0,D,D7,_Z,XDC,2006,845.909223
T,T1300,SI,SI,0,D,D7,_Z,XDC,2007,757.582874
T,T1300,SI,SI,0,D,D7,_Z,XDC,2008,1009.172915
T,T1300,SI,SI,0,D,D7,_Z,XDC,2009,960.341317
T,T1300,SI,SI,0,D,D7,_Z,XDC,2010,801.8115
T,T1300,SI,SI,0,D,D7,_Z,XDC,2011,779.974237
T,T1300,SI,SI,0,D,D7,_Z,XDC,2012,807.71663
T,T1300,SI,SI,0,D,D7,_Z,XDC,2013,735.30351
T,T1300,SI,SI,0,D,D7,_Z,XDC,2014,715.940459
T,T1300,SI,SI,0,D,D7,_Z,XDC,2015,725.485382
T,T1300,SI,SI,0,D,D7,_Z,XDC,2016,886.003714
T,T1300,SI,SI,0,D,D7,_Z,XDC,2017,925.061444
T,T1300,SI,SI,0,D,D7,_Z,XDC,2018,922.793494
T,T1300,SI,SI,0,D,D7,_Z,XDC,2019,959.590867
T,T1300,SI,SI,0,D,D7,_Z,XDC,2020,892.753096
T,T1300,SI,SI,0,D,D7,_Z,XDC,2021,1008.031081
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2000,2386.247571
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2001,2578.309884
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2002,2980.303311
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2003,2980.486908
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2004,3131.764474
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2005,3378.0179
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2006,3578.153352
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2007,3973.515067
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2008,4220.563066
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2009,4032.321842
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2010,3723.199992
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2011,3739.32065
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2012,3511.53555
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2013,3706.077916
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2014,3766.818199
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2015,3894.839883
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2016,4056.11088
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2017,4210.48275
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2018,4589.399098
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2019,4654.933859
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2020,4371.404528
T,T1300,SI,SI0,1,B,B2A3N,_Z,XDC,2021,4712.945112
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2000,12329.117746
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2001,13841.201469
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2002,15403.188146
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2003,16337.692013
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2004,17499.333496
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2005,18488.456446
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2006,19666.515395
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2007,21650.946561
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2008,23679.894429
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2009,23299.345743
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2010,23227.732367
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2011,23211.786755
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2012,22587.266315
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2013,22377.086129
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2014,22853.169487
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2015,23536.164023
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2016,24715.953484
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2017,26183.594894
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2018,28226.610461
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2019,30125.771587
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2020,30383.191657
T,T1300,SI,SI0,1,B,B5N,_Z,XDC,2021,33177.781394
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2000,11223.746007
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2001,12613.643304
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2002,13943.979045
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2003,14721.28879
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2004,15611.72042
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2005,16669.171935
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2006,17538.856592
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2007,19273.364123
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2008,20890.282381
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2009,20855.578858
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2010,20998.191768
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2011,21390.137292
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2012,20886.298433
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2013,20782.399438
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2014,21029.65685
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2015,21383.106742
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2016,22263.313607
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2017,23333.025941
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2018,24835.462381
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2019,26413.84712
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2020,27395.254154
T,T1300,SI,SI0,1,B,B6N,_Z,XDC,2021,29507.226668
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2000,9587.163749
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2001,10813.67015
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2002,11876.196379
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2003,12797.187558
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2004,13854.75484
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2005,14640.884208
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2006,15646.5635
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2007,17140.791705
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2008,18843.933428
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2009,18767.320762
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2010,19025.458679
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2011,18947.970929
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2012,18553.607016
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2013,18173.001968
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2014,18527.587872
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2015,19111.42267
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2016,20188.3198
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2017,21482.240601
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2018,23131.073318
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2019,24912.504089
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2020,25533.301276
T,T1300,SI,SI0,1,C,D1,_Z,XDC,2021,27891.329564
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2000,585.158082
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2001,701.784572
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2002,804.739125
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2003,806.569025
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2004,715.036211
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2005,685.667202
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2006,678.61801
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2007,931.058766
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2008,1140.246355
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2009,873.032318
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2010,819.898194
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2011,923.226825
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2012,901.696642
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2013,825.297958
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2014,858.058569
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2015,744.940849
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2016,643.894959
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2017,646.90871
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2018,671.237272
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2019,734.661565
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2020,634.622237
T,T1300,SI,SI0,1,C,D4,_Z,XDC,2021,739.816529
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2000,3344.600466
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2001,3729.230053
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2002,4168.918508
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2003,4517.942699
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2004,4794.104062
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2005,5054.758926
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2006,5276.527469
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2007,5557.933584
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2008,6138.634587
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2009,6483.132058
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2010,6767.046387
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2011,7205.939186
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2012,7206.253657
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2013,7059.012382
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2014,6988.515685
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2015,7067.616856
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2016,7073.435815
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2017,7330.825696
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2018,7576.581431
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2019,7924.081871
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2020,8718.994587
T,T1300,SI,SI0,1,C,D62,_Z,XDC,2021,9147.183519
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2000,308.574613
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2001,464.714475
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2002,408.111645
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2003,409.780558
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2004,470.255624
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2005,537.639862
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2006,574.509001
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2007,527.822129
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2008,670.33344
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2009,641.358901
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2010,501.027654
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2011,525.66511
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2012,649.963684
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2013,530.06022
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2014,541.065747
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2015,460.712068
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2016,694.837867
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2017,558.294589
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2018,588.203073
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2019,628.64037
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2020,801.169563
T,T1300,SI,SI0,1,C,D7,_Z,XDC,2021,916.855522
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2000,229.451656
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2001,252.563138
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2002,258.050668
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2003,246.551479
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2004,202.222028
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2005,216.112864
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2006,236.819467
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2007,394.418978
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2008,524.84842
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2009,373.32918
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2010,340.824498
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2011,398.73165
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2012,379.572893
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2013,327.291712
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2014,299.295152
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2015,215.039379
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2016,172.372155
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2017,156.037167
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2018,165.099226
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2019,176.327926
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2020,156.136383
T,T1300,SI,SI0,1,D,D4,_Z,XDC,2021,166.309811
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2000,1151.063669
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2001,1307.323262
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2002,1448.451346
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2003,1573.971716
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2004,1708.601576
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2005,1709.829087
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2006,1917.002199
T,T1300,SI,SI0,1,D,D5,_Z,XDC,2007,2058.020522
