time_period,ref_area,sto,activity,unit_measure,obs_value
2011,FI,B1G,BTE,XDC,38385
2011,FI,B1G,C,XDC,32196
2011,FI,B1G,F,XDC,11176
2011,FI,B1G,GTI,XDC,28446
2011,FI,B1G,J,XDC,8620
2011,FI,B1G,K,XDC,4888
2011,FI,B1G,L,XDC,19688
2011,FI,B1G,M_N,XDC,13944
2011,FI,B1G,OTQ,XDC,36454
2011,FI,B1G,RTU,XDC,5386
2011,FI,B1G,_T,PC,1.90850041748447
2011,FI,B1G,_T,XDC,171583
2011,FI,D1,A,XDC,1009
2011,FI,D1,BTE,XDC,18748
2011,FI,D1,C,XDC,17180
2011,FI,D1,F,XDC,7581
2011,FI,D1,GTI,XDC,17586
2011,FI,D1,J,XDC,4967
2011,FI,D1,K,XDC,2765
2011,FI,D1,L,XDC,898
2011,FI,D1,M_N,XDC,9793
2011,FI,D1,OTQ,XDC,29490
2011,FI,D1,RTU,XDC,3617
2011,FI,D1,_T,XDC,96454
2011,FI,D21X31,_Z,XDC,26415
2011,FI,EMP,A,HW,225400
2011,FI,EMP,A,PS,109.2
2011,FI,EMP,BTE,HW,641100
2011,FI,EMP,BTE,PS,402.8
2011,FI,EMP,C,HW,587200
2011,FI,EMP,C,PS,370
2011,FI,EMP,F,HW,394800
2011,FI,EMP,F,PS,193.1
2011,FI,EMP,GTI,HW,875600
2011,FI,EMP,GTI,PS,526.8
2011,FI,EMP,J,HW,155400
2011,FI,EMP,J,PS,94.6
2011,FI,EMP,K,HW,74100
2011,FI,EMP,K,PS,47.4
2011,FI,EMP,L,HW,39400
2011,FI,EMP,L,PS,24
2011,FI,EMP,M_N,HW,427500
2011,FI,EMP,M_N,PS,289.1
2011,FI,EMP,OTQ,HW,1103000
2011,FI,EMP,OTQ,PS,722.1
2011,FI,EMP,RTU,HW,195700
2011,FI,EMP,RTU,PS,125.4
2011,FI,EMP,_T,HW,4132000
2011,FI,EMP,_T,PS,2534.5
2011,FI,P51G,A,XDC,1621
2011,FI,P51G,BTE,XDC,9880
2011,FI,P51G,C,XDC,7203
2011,FI,P51G,F,XDC,813
2011,FI,P51G,GTI,XDC,3144
2011,FI,P51G,J,XDC,1734
2011,FI,P51G,K,XDC,476
2011,FI,P51G,L,XDC,17703
2011,FI,P51G,M_N,XDC,1995
2011,FI,P51G,OTQ,XDC,6623
2011,FI,P51G,RTU,XDC,791
2011,FI,P51G,_T,XDC,44780
2011,FI,POP,_Z,PS,5388.3
2011,FI,SAL,A,HW,62400
2011,FI,SAL,A,PS,31.3
2011,FI,SAL,BTE,HW,597300
2011,FI,SAL,BTE,PS,377.1
2011,FI,SAL,C,HW,545700
2011,FI,SAL,C,PS,345.7
2011,FI,SAL,F,HW,283700
2011,FI,SAL,F,PS,159.9
2011,FI,SAL,GTI,HW,737200
2011,FI,SAL,GTI,PS,455.9
2011,FI,SAL,J,HW,141300
2011,FI,SAL,J,PS,87.3
2011,FI,SAL,K,HW,71700
2011,FI,SAL,K,PS,45.9
2011,FI,SAL,L,HW,33100
2011,FI,SAL,L,PS,20.4
2011,FI,SAL,M_N,HW,348900
2011,FI,SAL,M_N,PS,246.4
2011,FI,SAL,OTQ,HW,1062300
2011,FI,SAL,OTQ,PS,700.8
2011,FI,SAL,RTU,HW,156900
2011,FI,SAL,RTU,PS,105.4
2011,FI,SAL,_T,HW,3494800
2011,FI,SAL,_T,PS,2230.4
2011,FI,SELF,A,HW,163000
2011,FI,SELF,A,PS,77.9
2011,FI,SELF,BTE,HW,43800
2011,FI,SELF,BTE,PS,25.7
2011,FI,SELF,C,HW,41500
2011,FI,SELF,C,PS,24.3
2011,FI,SELF,F,HW,111100
2011,FI,SELF,F,PS,33.2
2011,FI,SELF,GTI,HW,138400
2011,FI,SELF,GTI,PS,70.9
2011,FI,SELF,J,HW,14100
2011,FI,SELF,J,PS,7.3
2011,FI,SELF,K,HW,2400
2011,FI,SELF,K,PS,1.5
2011,FI,SELF,L,HW,6300
2011,FI,SELF,L,PS,3.6
2011,FI,SELF,M_N,HW,78600
2011,FI,SELF,M_N,PS,42.7
2011,FI,SELF,OTQ,HW,40700
2011,FI,SELF,OTQ,PS,21.3
2011,FI,SELF,RTU,HW,38800
2011,FI,SELF,RTU,PS,20
2011,FI,SELF,_T,HW,637200
2011,FI,SELF,_T,PS,304.1
2011,FR,B1G,A,XDC,33969
2011,FR,B1G,BTE,XDC,258423
2011,FR,B1G,C,XDC,213988
2011,FR,B1G,F,XDC,111634
2011,FR,B1G,GTI,XDC,327264
2011,FR,B1G,J,XDC,93436
2011,FR,B1G,K,XDC,78798
2011,FR,B1G,L,XDC,233509
2011,FR,B1G,M_N,XDC,242105
2011,FR,B1G,OTQ,XDC,414251
2011,FR,B1G,RTU,XDC,55195
2011,FR,B1G,_T,PC,2.23862693929302
2011,FR,B1G,_T,XDC,1848583
2011,FR,D1,A,XDC,8549
2011,FR,D1,BTE,XDC,149590
2011,FR,D1,C,XDC,131197
2011,FR,D1,F,XDC,68891
2011,FR,D1,GTI,XDC,213662
2011,FR,D1,J,XDC,51491
2011,FR,D1,K,XDC,47294
2011,FR,D1,L,XDC,14860
2011,FR,D1,M_N,XDC,162061
2011,FR,D1,OTQ,XDC,311126
2011,FR,D1,RTU,XDC,41405
2011,FR,D1,_T,XDC,1068929
2011,FR,D21X31,_Z,XDC,209786
2011,FR,EMP,A,HW,1842370
2011,FR,EMP,A,PS,756
2011,FR,EMP,BTE,HW,4779312
2011,FR,EMP,BTE,PS,3017
2011,FR,EMP,C,HW,4312832
2011,FR,EMP,C,PS,2715
2011,FR,EMP,F,HW,3232033
2011,FR,EMP,F,PS,1844
2011,FR,EMP,GTI,HW,9843224
2011,FR,EMP,GTI,PS,6192
2011,FR,EMP,J,HW,1293152
2011,FR,EMP,J,PS,788
2011,FR,EMP,K,HW,1233850
2011,FR,EMP,K,PS,778
2011,FR,EMP,L,HW,574460
2011,FR,EMP,L,PS,371
2011,FR,EMP,M_N,HW,5874731
2011,FR,EMP,M_N,PS,3786
2011,FR,EMP,OTQ,HW,11027536
2011,FR,EMP,OTQ,PS,8038
2011,FR,EMP,RTU,HW,2124497
2011,FR,EMP,RTU,PS,1477
2011,FR,EMP,_T,HW,41825166
2011,FR,EMP,_T,PS,27048
2011,FR,P51G,A,XDC,12073
2011,FR,P51G,BTE,XDC,75670
2011,FR,P51G,C,XDC,54031
2011,FR,P51G,F,XDC,8500
2011,FR,P51G,GTI,XDC,40506
2011,FR,P51G,J,XDC,26351
2011,FR,P51G,K,XDC,13760
2011,FR,P51G,L,XDC,160112
2011,FR,P51G,M_N,XDC,48606
2011,FR,P51G,OTQ,XDC,66204
2011,FR,P51G,RTU,XDC,9785
2011,FR,P51G,_T,XDC,461566
2011,FR,POP,_Z,PS,65330
2011,FR,SAL,A,HW,453372
2011,FR,SAL,A,PS,323
2011,FR,SAL,BTE,HW,4431670
2011,FR,SAL,BTE,PS,2878
2011,FR,SAL,C,HW,3979846
2011,FR,SAL,C,PS,2583
2011,FR,SAL,F,HW,2427720
2011,FR,SAL,F,PS,1534
2011,FR,SAL,GTI,HW,8117359
2011,FR,SAL,GTI,PS,5515
2011,FR,SAL,J,HW,1155971
2011,FR,SAL,J,PS,732
2011,FR,SAL,K,HW,1167780
2011,FR,SAL,K,PS,747
2011,FR,SAL,L,HW,493704
2011,FR,SAL,L,PS,332
2011,FR,SAL,M_N,HW,5168913
2011,FR,SAL,M_N,PS,3457
2011,FR,SAL,OTQ,HW,10134301
2011,FR,SAL,OTQ,PS,7610
2011,FR,SAL,RTU,HW,1779418
2011,FR,SAL,RTU,PS,1316
2011,FR,SAL,_T,HW,35330209
2011,FR,SAL,_T,PS,24445
2011,FR,SELF,A,HW,1388997
2011,FR,SELF,A,PS,434
2011,FR,SELF,BTE,HW,347643
2011,FR,SELF,BTE,PS,138
2011,FR,SELF,C,HW,332987
2011,FR,SELF,C,PS,132
2011,FR,SELF,F,HW,804313
2011,FR,SELF,F,PS,310
2011,FR,SELF,GTI,HW,1725864
2011,FR,SELF,GTI,PS,676
2011,FR,SELF,J,HW,137181
2011,FR,SELF,J,PS,56
2011,FR,SELF,K,HW,66070
2011,FR,SELF,K,PS,30
2011,FR,SELF,L,HW,80756
2011,FR,SELF,L,PS,39
2011,FR,SELF,M_N,HW,705818
2011,FR,SELF,M_N,PS,328
2011,FR,SELF,OTQ,HW,893236
2011,FR,SELF,OTQ,PS,428
2011,FR,SELF,RTU,HW,345079
2011,FR,SELF,RTU,PS,162
2011,FR,SELF,_T,HW,6494957
2011,FR,SELF,_T,PS,2602
2011,EL,B1G,A,XDC,6330.513075
2011,EL,B1G,BTE,XDC,22869.479743
2011,EL,B1G,C,XDC,16205.899105
2011,EL,B1G,F,XDC,6360.381793
2011,EL,B1G,GTI,XDC,43038.694466
2011,EL,B1G,J,XDC,5637.505786
2011,EL,B1G,K,XDC,8650.716462
2011,EL,B1G,L,XDC,32268.661561
2011,EL,B1G,M_N,XDC,9454.319539
2011,EL,B1G,OTQ,XDC,38117.247647
2011,EL,B1G,RTU,XDC,5453.016244
2011,EL,B1G,_T,PC,-9.1647464295934
2011,EL,B1G,_T,XDC,178180.536316
2011,EL,D1,A,XDC,654.26421
2011,EL,D1,BTE,XDC,10205.400375
2011,EL,D1,C,XDC,7849.445837
2011,EL,D1,F,XDC,2313.013869
2011,EL,D1,GTI,XDC,19866.191675
2011,EL,D1,J,XDC,2640.409509
2011,EL,D1,K,XDC,4841.534321
2011,EL,D1,L,XDC,137.19561
2011,EL,D1,M_N,XDC,4170.542173
2011,EL,D1,OTQ,XDC,26322.139882
2011,EL,D1,RTU,XDC,3180.195915
2011,EL,D1,_T,XDC,74330.887539
2011,EL,D21X31,_Z,XDC,25127.681231
2011,EL,EMP,A,HW,1175812.759
2011,EL,EMP,A,PS,532.636
2011,EL,EMP,BTE,HW,940717.212
2011,EL,EMP,BTE,PS,444.16
2011,EL,EMP,C,HW,795483.415
2011,EL,EMP,C,PS,377.742
2011,EL,EMP,F,HW,467336.681
2011,EL,EMP,F,PS,241.173
2011,EL,EMP,GTI,HW,3299965.375
2011,EL,EMP,GTI,PS,1468.437
2011,EL,EMP,J,HW,188607.303
2011,EL,EMP,J,PS,95.405
2011,EL,EMP,K,HW,192558.242
2011,EL,EMP,K,PS,98.451
2011,EL,EMP,L,HW,26397.979
2011,EL,EMP,L,PS,12.048
2011,EL,EMP,M_N,HW,778483.16
2011,EL,EMP,M_N,PS,368.711
2011,EL,EMP,OTQ,HW,1703894.262
2011,EL,EMP,OTQ,PS,995.288
2011,EL,EMP,RTU,HW,494770.285
2011,EL,EMP,RTU,PS,248.829
2011,EL,EMP,_T,HW,9268543.258
2011,EL,EMP,_T,PS,4505.138
2011,EL,P51G,A,XDC,1380.275851
2011,EL,P51G,BTE,XDC,2583.93433
2011,EL,P51G,C,XDC,1942.709517
2011,EL,P51G,F,XDC,49.57554
2011,EL,P51G,GTI,XDC,3627.002236
2011,EL,P51G,J,XDC,1383.840666
2011,EL,P51G,K,XDC,589.153728
2011,EL,P51G,L,XDC,11472.081261
2011,EL,P51G,M_N,XDC,1550.732043
2011,EL,P51G,OTQ,XDC,4767.769042
2011,EL,P51G,RTU,XDC,400.373912
2011,EL,P51G,_T,XDC,27804.738607
2011,EL,POP,_Z,PS,11104.995
2011,EL,SAL,A,HW,239562.064253
2011,EL,SAL,A,PS,110.202
2011,EL,SAL,BTE,HW,729555.19915
2011,EL,SAL,BTE,PS,353.039
2011,EL,SAL,C,HW,602416.272526
2011,EL,SAL,C,PS,294.219
2011,EL,SAL,F,HW,270305.260558
2011,EL,SAL,F,PS,140.836
2011,EL,SAL,GTI,HW,1947205.276038
2011,EL,SAL,GTI,PS,925.749
2011,EL,SAL,J,HW,143049.058784
2011,EL,SAL,J,PS,76.631
2011,EL,SAL,K,HW,165636.123303
2011,EL,SAL,K,PS,86.54
2011,EL,SAL,L,HW,13942.970471
2011,EL,SAL,L,PS,7.015
2011,EL,SAL,M_N,HW,390450.700041
2011,EL,SAL,M_N,PS,197.41
2011,EL,SAL,OTQ,HW,1568585.233869
2011,EL,SAL,OTQ,PS,924.502
2011,EL,SAL,RTU,HW,348555.021382
2011,EL,SAL,RTU,PS,180.068
2011,EL,SAL,_T,HW,5816846.908
2011,EL,SAL,_T,PS,3001.992
2011,EL,SELF,A,HW,936250.694
2011,EL,SELF,A,PS,422.434
2011,EL,SELF,BTE,HW,211162.013
2011,EL,SELF,BTE,PS,91.121
2011,EL,SELF,C,HW,193067.142
2011,EL,SELF,C,PS,83.523
2011,EL,SELF,F,HW,197031.42
2011,EL,SELF,F,PS,100.337
2011,EL,SELF,GTI,HW,1352760.099
2011,EL,SELF,GTI,PS,542.688
2011,EL,SELF,J,HW,45558.244
2011,EL,SELF,J,PS,18.774
2011,EL,SELF,K,HW,26922.119
2011,EL,SELF,K,PS,11.911
2011,EL,SELF,L,HW,12455.009
2011,EL,SELF,L,PS,5.033
2011,EL,SELF,M_N,HW,388032.46
2011,EL,SELF,M_N,PS,171.301
2011,EL,SELF,OTQ,HW,135309.028
2011,EL,SELF,OTQ,PS,70.786
2011,EL,SELF,RTU,HW,146215.264
2011,EL,SELF,RTU,PS,68.761
2011,EL,SELF,_T,HW,3451696.351
2011,EL,SELF,_T,PS,1503.146
2011,HR,B1G,A,XDC,12311.10774
2011,HR,B1G,BTE,XDC,58737.32229
2011,HR,B1G,C,XDC,45954.46477
2011,HR,B1G,F,XDC,14269.50016
2011,HR,B1G,GTI,XDC,61567.8923
2011,HR,B1G,J,XDC,13936.01245
2011,HR,B1G,K,XDC,20552.81036
2011,HR,B1G,L,XDC,27495.56086
2011,HR,B1G,M_N,XDC,22707.83767
2011,HR,B1G,OTQ,XDC,47655.10083
2011,HR,B1G,RTU,XDC,9302.991022
2011,HR,B1G,_T,PC,0.296777655237547
2011,HR,B1G,_T,XDC,288536.1357
2011,HR,D1,A,XDC,2730.267845
2011,HR,D1,BTE,XDC,33062.67753
2011,HR,D1,C,XDC,26835.84425
2011,HR,D1,F,XDC,9877.841887
2011,HR,D1,GTI,XDC,39949.83908
2011,HR,D1,J,XDC,6093.0149
2011,HR,D1,K,XDC,7428.079657
2011,HR,D1,L,XDC,744.457532
2011,HR,D1,M_N,XDC,13578.37314
2011,HR,D1,OTQ,XDC,38581.57477
2011,HR,D1,RTU,XDC,5950.640461
2011,HR,D1,_T,XDC,157996.7668
2011,HR,D21X31,_Z,XDC,49035.63989
2011,HR,EMP,A,HW,400394.6469
2011,HR,EMP,A,PS,237.249
2011,HR,EMP,BTE,HW,660162.57278
2011,HR,EMP,BTE,PS,330.114
2011,HR,EMP,C,HW,548822.94132
2011,HR,EMP,C,PS,274.971
2011,HR,EMP,F,HW,230277.89671
2011,HR,EMP,F,PS,115.993
2011,HR,EMP,GTI,HW,815534.53139
2011,HR,EMP,GTI,PS,406.185
2011,HR,EMP,J,HW,80930.186965
2011,HR,EMP,J,PS,40.176
2011,HR,EMP,K,HW,77420.80643
2011,HR,EMP,K,PS,39.176
2011,HR,EMP,L,HW,6091.467678
2011,HR,EMP,L,PS,4.221
2011,HR,EMP,M_N,HW,187769.98469
2011,HR,EMP,M_N,PS,94.516
2011,HR,EMP,OTQ,HW,535029.50584
2011,HR,EMP,OTQ,PS,276.032
2011,HR,EMP,RTU,HW,117489.42685
2011,HR,EMP,RTU,PS,60.623
2011,HR,EMP,_T,HW,3111101.0262
2011,HR,EMP,_T,PS,1604.284
2011,HR,P51G,A,XDC,3602
2011,HR,P51G,BTE,XDC,15125
2011,HR,P51G,C,XDC,8464
2011,HR,P51G,F,XDC,5281
2011,HR,P51G,GTI,XDC,12258
2011,HR,P51G,J,XDC,2550
2011,HR,P51G,K,XDC,3761
2011,HR,P51G,L,XDC,13564
2011,HR,P51G,M_N,XDC,2723
2011,HR,P51G,OTQ,XDC,7700
2011,HR,P51G,RTU,XDC,907
2011,HR,P51G,_T,XDC,67471
2011,HR,POP,_Z,PS,4282.9205
2011,HR,SAL,A,HW,60925.386896
2011,HR,SAL,A,PS,33.562
2011,HR,SAL,BTE,HW,616452.36278
2011,HR,SAL,BTE,PS,308.364
2011,HR,SAL,C,HW,506322.94132
2011,HR,SAL,C,PS,256.716
2011,HR,SAL,F,HW,188670.20671
2011,HR,SAL,F,PS,95.035
2011,HR,SAL,GTI,HW,686457.42139
2011,HR,SAL,GTI,PS,340.804
2011,HR,SAL,J,HW,69852.776965
2011,HR,SAL,J,PS,36.195
2011,HR,SAL,K,HW,75490.87643
2011,HR,SAL,K,PS,38.189
2011,HR,SAL,L,HW,4865.977678
2011,HR,SAL,L,PS,3.374
2011,HR,SAL,M_N,HW,148456.21469
2011,HR,SAL,M_N,PS,74.736
2011,HR,SAL,OTQ,HW,521718.48584
2011,HR,SAL,OTQ,PS,269.225
2011,HR,SAL,RTU,HW,80770.146847
2011,HR,SAL,RTU,PS,41.24
2011,HR,SAL,_T,HW,2453659.8562
2011,HR,SAL,_T,PS,1240.722
2011,HR,SELF,A,HW,339469.26
2011,HR,SELF,A,PS,203.688
2011,HR,SELF,BTE,HW,43710.21
2011,HR,SELF,BTE,PS,21.75
2011,HR,SELF,C,HW,42500
2011,HR,SELF,C,PS,18.255
2011,HR,SELF,F,HW,41607.69
2011,HR,SELF,F,PS,20.958
2011,HR,SELF,GTI,HW,129077.11
2011,HR,SELF,GTI,PS,65.381
2011,HR,SELF,J,HW,11077.41
2011,HR,SELF,J,PS,3.981
2011,HR,SELF,K,HW,1929.93
2011,HR,SELF,K,PS,0.988
2011,HR,SELF,L,HW,1225.49
2011,HR,SELF,L,PS,0.848
2011,HR,SELF,M_N,HW,39313.77
2011,HR,SELF,M_N,PS,19.78
2011,HR,SELF,OTQ,HW,13311.02
2011,HR,SELF,OTQ,PS,6.808
2011,HR,SELF,RTU,HW,36719.28
2011,HR,SELF,RTU,PS,19.383
2011,HR,SELF,_T,HW,657441.17
2011,HR,SELF,_T,PS,363.563
2011,HU,B1G,A,XDC,1140169
2011,HU,B1G,BTE,XDC,6185617
2011,HU,B1G,C,XDC,5261798
2011,HU,B1G,F,XDC,978643
2011,HU,B1G,GTI,XDC,4365929
2011,HU,B1G,J,XDC,1278166
2011,HU,B1G,K,XDC,1157099
2011,HU,B1G,L,XDC,2280104
2011,HU,B1G,M_N,XDC,2191982
2011,HU,B1G,OTQ,XDC,4033529
2011,HU,B1G,RTU,XDC,685522
2011,HU,B1G,_T,PC,1.94500820605885
2011,HU,B1G,_T,XDC,24296760
2011,HU,D1,A,XDC,286674
2011,HU,D1,BTE,XDC,2915818
2011,HU,D1,C,XDC,2537514
2011,HU,D1,F,XDC,558787
2011,HU,D1,GTI,XDC,2757312
2011,HU,D1,J,XDC,608050
2011,HU,D1,K,XDC,511979
2011,HU,D1,L,XDC,191225
2011,HU,D1,M_N,XDC,1285150
2011,HU,D1,OTQ,XDC,2935545
2011,HU,D1,RTU,XDC,350708
2011,HU,D1,_T,XDC,12401248
2011,HU,D21X31,_Z,XDC,4253042
2011,HU,EMP,A,HW,529457
2011,HU,EMP,A,PS,170.837
2011,HU,EMP,BTE,HW,1478304
2011,HU,EMP,BTE,PS,870.116
2011,HU,EMP,C,HW,1329797
2011,HU,EMP,C,PS,784.854
2011,HU,EMP,F,HW,463668
2011,HU,EMP,F,PS,262.125
2011,HU,EMP,GTI,HW,1691833
2011,HU,EMP,GTI,PS,996.996
2011,HU,EMP,J,HW,185936
2011,HU,EMP,J,PS,108.322
2011,HU,EMP,K,HW,158004
2011,HU,EMP,K,PS,94.862
2011,HU,EMP,L,HW,114939
2011,HU,EMP,L,PS,67.684
2011,HU,EMP,M_N,HW,591231
2011,HU,EMP,M_N,PS,352.165
2011,HU,EMP,OTQ,HW,1437030
2011,HU,EMP,OTQ,PS,861.445
2011,HU,EMP,RTU,HW,272239
2011,HU,EMP,RTU,PS,162.969
2011,HU,EMP,_T,HW,6922642
2011,HU,EMP,_T,PS,3947.519
2011,HU,P51G,A,XDC,240760
2011,HU,P51G,BTE,XDC,1985857
2011,HU,P51G,C,XDC,1594011
2011,HU,P51G,F,XDC,93933
2011,HU,P51G,GTI,XDC,936377
2011,HU,P51G,J,XDC,286936
2011,HU,P51G,K,XDC,124255
2011,HU,P51G,L,XDC,751907
2011,HU,P51G,M_N,XDC,299916
2011,HU,P51G,OTQ,XDC,720814
2011,HU,P51G,RTU,XDC,134838
2011,HU,P51G,_T,XDC,5575593
2011,HU,POP,_Z,PS,9971.727
2011,HU,SAL,A,HW,214281
2011,HU,SAL,A,PS,112.6
2011,HU,SAL,BTE,HW,1424425
2011,HU,SAL,BTE,PS,843.329
2011,HU,SAL,C,HW,1277697
2011,HU,SAL,C,PS,759.077
2011,HU,SAL,F,HW,372781
2011,HU,SAL,F,PS,217.203
2011,HU,SAL,GTI,HW,1483786
2011,HU,SAL,GTI,PS,898.507
2011,HU,SAL,J,HW,173082
2011,HU,SAL,J,PS,101.926
2011,HU,SAL,K,HW,127996
2011,HU,SAL,K,PS,79.745
2011,HU,SAL,L,HW,111325
2011,HU,SAL,L,PS,65.864
2011,HU,SAL,M_N,HW,545400
2011,HU,SAL,M_N,PS,329.343
2011,HU,SAL,OTQ,HW,1409464
2011,HU,SAL,OTQ,PS,846.874
2011,HU,SAL,RTU,HW,201171
2011,HU,SAL,RTU,PS,124.873
2011,HU,SAL,_T,HW,6063711
2011,HU,SAL,_T,PS,3620.265
2011,HU,SELF,A,HW,315176
2011,HU,SELF,A,PS,58.237
2011,HU,SELF,BTE,HW,53879
2011,HU,SELF,BTE,PS,26.787
2011,HU,SELF,C,HW,52100
2011,HU,SELF,C,PS,25.777
2011,HU,SELF,F,HW,90887
2011,HU,SELF,F,PS,44.922
2011,HU,SELF,GTI,HW,208047
2011,HU,SELF,GTI,PS,98.489
2011,HU,SELF,J,HW,12854
2011,HU,SELF,J,PS,6.396
2011,HU,SELF,K,HW,30008
2011,HU,SELF,K,PS,15.117
2011,HU,SELF,L,HW,3614
2011,HU,SELF,L,PS,1.819
2011,HU,SELF,M_N,HW,45831
2011,HU,SELF,M_N,PS,22.821
2011,HU,SELF,OTQ,HW,27566
2011,HU,SELF,OTQ,PS,14.571
2011,HU,SELF,RTU,HW,71068
2011,HU,SELF,RTU,PS,38.096
2011,HU,SELF,_T,HW,858931
2011,HU,SELF,_T,PS,327.255
2011,IE,B1G,A,XDC,2078.426097
2011,IE,B1G,BTE,XDC,39592.266501
2011,IE,B1G,C,XDC,35277.575914
2011,IE,B1G,F,XDC,1679.419471
2011,IE,B1G,GTI,XDC,25581.373152
2011,IE,B1G,J,XDC,14047.433521
2011,IE,B1G,K,XDC,15431.98931
2011,IE,B1G,L,XDC,10233.733592
2011,IE,B1G,M_N,XDC,15264.519388
2011,IE,B1G,OTQ,XDC,27952.451829
2011,IE,B1G,RTU,XDC,3313.062627
2011,IE,B1G,_T,PC,1.4831370117295
2011,IE,B1G,_T,XDC,155174.675487
2011,IE,D1,A,XDC,603.904
2011,IE,D1,BTE,XDC,8879.355
2011,IE,D1,C,XDC,7613.382
2011,IE,D1,F,XDC,2333.824
2011,IE,D1,GTI,XDC,14161.835
2011,IE,D1,J,XDC,3746.666
2011,IE,D1,K,XDC,6787.202
2011,IE,D1,L,XDC,458.875
2011,IE,D1,M_N,XDC,6536.536
2011,IE,D1,OTQ,XDC,23412.165
2011,IE,D1,RTU,XDC,1643.436
2011,IE,D1,_T,XDC,68563.798
2011,IE,D21X31,_Z,XDC,14857.28547
2011,IE,EMP,A,HW,263785.913
2011,IE,EMP,A,PS,107.847
2011,IE,EMP,BTE,HW,443420.567
2011,IE,EMP,BTE,PS,241.347
2011,IE,EMP,C,HW,392810.468
2011,IE,EMP,C,PS,213.932
2011,IE,EMP,F,HW,151840.305
2011,IE,EMP,F,PS,88.314
2011,IE,EMP,GTI,HW,785240.992
2011,IE,EMP,GTI,PS,484.718
2011,IE,EMP,J,HW,165607.386
2011,IE,EMP,J,PS,89.517
2011,IE,EMP,K,HW,166147.843
2011,IE,EMP,K,PS,93.97
2011,IE,EMP,L,HW,16553.851
2011,IE,EMP,L,PS,9.611
2011,IE,EMP,M_N,HW,315690.393
2011,IE,EMP,M_N,PS,187.218
2011,IE,EMP,OTQ,HW,691351.753
2011,IE,EMP,OTQ,PS,482.103
2011,IE,EMP,RTU,HW,146594.28
2011,IE,EMP,RTU,PS,101.13
2011,IE,EMP,_T,HW,3146233.283
2011,IE,EMP,_T,PS,1885.774
2011,IE,P51G,A,XDC,662.703868
2011,IE,P51G,BTE,XDC,5305.665666
2011,IE,P51G,C,XDC,3734.200559
2011,IE,P51G,F,XDC,-12.101585
2011,IE,P51G,GTI,XDC,1869.459116
2011,IE,P51G,J,XDC,3998.060795
2011,IE,P51G,K,XDC,802.617635
2011,IE,P51G,L,XDC,3195.769264
2011,IE,P51G,M_N,XDC,9334.262662
2011,IE,P51G,OTQ,XDC,3280.363735
2011,IE,P51G,RTU,XDC,240.09166
2011,IE,P51G,_T,XDC,28676.892815
2011,IE,POP,_Z,PS,4578.543
2011,IE,SAL,A,HW,61477.319
2011,IE,SAL,A,PS,26.375
2011,IE,SAL,BTE,HW,407959.617
2011,IE,SAL,BTE,PS,222.935
2011,IE,SAL,C,HW,360844.762
2011,IE,SAL,C,PS,197.435
2011,IE,SAL,F,HW,98841.971
2011,IE,SAL,F,PS,56.714
2011,IE,SAL,GTI,HW,625921.818
2011,IE,SAL,GTI,PS,409.465
2011,IE,SAL,J,HW,139279.556
2011,IE,SAL,J,PS,75.415
2011,IE,SAL,K,HW,156488.444
2011,IE,SAL,K,PS,89.158
2011,IE,SAL,L,HW,9521.775
2011,IE,SAL,L,PS,5.773
2011,IE,SAL,M_N,HW,235963.704
2011,IE,SAL,M_N,PS,143.823
2011,IE,SAL,OTQ,HW,662336.962
2011,IE,SAL,OTQ,PS,460.122
2011,IE,SAL,RTU,HW,110592.682
2011,IE,SAL,RTU,PS,78.583
2011,IE,SAL,_T,HW,2508383.847
2011,IE,SAL,_T,PS,1568.364
2011,IE,SELF,A,HW,202308.594
2011,IE,SELF,A,PS,81.472
2011,IE,SELF,BTE,HW,35460.95
2011,IE,SELF,BTE,PS,18.412
2011,IE,SELF,C,HW,31965.705
2011,IE,SELF,C,PS,16.497
2011,IE,SELF,F,HW,52998.335
2011,IE,SELF,F,PS,31.6
2011,IE,SELF,GTI,HW,159319.174
2011,IE,SELF,GTI,PS,75.253
2011,IE,SELF,J,HW,26327.83
2011,IE,SELF,J,PS,14.102
2011,IE,SELF,K,HW,9659.399
2011,IE,SELF,K,PS,4.812
2011,IE,SELF,L,HW,7032.076
2011,IE,SELF,L,PS,3.838
2011,IE,SELF,M_N,HW,79726.689
2011,IE,SELF,M_N,PS,43.395
2011,IE,SELF,OTQ,HW,29014.791
2011,IE,SELF,OTQ,PS,21.981
2011,IE,SELF,RTU,HW,36001.598
2011,IE,SELF,RTU,PS,22.547
2011,IE,SELF,_T,HW,637849.436
2011,IE,SELF,_T,PS,317.41
2011,IS,B1G,A,XDC,113309.11069
2011,IS,B1G,BTE,XDC,327255.095051
2011,IS,B1G,C,XDC,233420.260497
2011,IS,B1G,F,XDC,67671.47362
2011,IS,B1G,GTI,XDC,267784.018467
2011,IS,B1G,J,XDC,65863.301258
2011,IS,B1G,K,XDC,98428.37096
2011,IS,B1G,L,XDC,179420.772185
2011,IS,B1G,M_N,XDC,109252.954287
2011,IS,B1G,OTQ,XDC,312047.680247
2011,IS,B1G,RTU,XDC,45715.018721
2011,IS,B1G,_T,PC,1.66549927544926
2011,IS,B1G,_T,XDC,1586747.795485
2011,IS,D1,A,XDC,63111.914656
2011,IS,D1,BTE,XDC,130613.911822
2011,IS,D1,C,XDC,111870.679147
